code_postal,nom,code_insee,latitude,longitude,code_departement,nom_departement,code_region,nom_region
88140,Aingeville,88003,48.2051593697,5.76821691233,88,Vosges,44,Grand Est
88320,Ainvelle,88004,47.9873795965,5.82891715063,88,Vosges,44,Grand Est
88110,Allarmont,88005,48.4687180609,7.02039270494,88,Vosges,44,Grand Est
88500,Ambacourt,88006,48.3519571223,6.13963930684,88,Vosges,44,Grand Est
88410,Ameuvelle,88007,47.9496470575,5.95257004647,88,Vosges,44,Grand Est
88700,Anglemont,88008,48.375772608,6.66844785634,88,Vosges,44,Grand Est
88650,Anould,88009,48.1847716703,6.94070062942,88,Vosges,44,Grand Est
88170,Aouze,88010,48.3842823677,5.86742713416,88,Vosges,44,Grand Est
88380,Arches,88011,48.1133336245,6.51405793958,88,Vosges,44,Grand Est
88380,Archettes,88012,48.1321521406,6.54858727341,88,Vosges,44,Grand Est
88170,Aroffe,88013,48.4090826549,5.89970965405,88,Vosges,44,Grand Est
88430,Arrentès-de-Corcieux,88014,48.1325805401,6.87565871681,88,Vosges,44,Grand Est
88300,Attignéville,88015,48.39777973,5.8275121847,88,Vosges,44,Grand Est
88260,Attigny,88016,48.0615234718,6.02500764856,88,Vosges,44,Grand Est
88300,Aulnois,88017,48.2618188421,5.77706254235,88,Vosges,44,Grand Est
88300,Autigny-la-Tour,88019,48.4150811595,5.78035222598,88,Vosges,44,Grand Est
88300,Autreville,88020,48.4900920447,5.85837068371,88,Vosges,44,Grand Est
88700,Autrey,88021,48.2892300642,6.7239757963,88,Vosges,44,Grand Est
88140,Auzainvilliers,88022,48.2367790067,5.8528751887,88,Vosges,44,Grand Est
88500,Avillers,88023,48.3135159705,6.20579594744,88,Vosges,44,Grand Est
88130,Avrainville,88024,48.3781993079,6.22115791444,88,Vosges,44,Grand Est
88630,Avranville,88025,48.4179129108,5.53556252619,88,Vosges,44,Grand Est
88600,Aydoilles,88026,48.2106398796,6.5713006214,88,Vosges,44,Grand Est
88330,Badménil-aux-Bois,88027,48.3112223131,6.52392431222,88,Vosges,44,Grand Est
88460,La Baffe,88028,48.1590314003,6.56190492977,88,Vosges,44,Grand Est
88240,La Vôge-les-Bains,88029,47.9968747353,6.26194585854,88,Vosges,44,Grand Est
88270,Bainville-aux-Saules,88030,48.2073616447,6.13345381549,88,Vosges,44,Grand Est
88170,Balléville,88031,48.3345074129,5.84687687585,88,Vosges,44,Grand Est
88520,Ban-de-Laveline,88032,48.2280944054,7.08440511978,88,Vosges,44,Grand Est
88210,Ban-de-Sapt,88033,48.3430851035,7.01566542926,88,Vosges,44,Grand Est
88640,Barbey-Seroux,88035,48.1316873956,6.84739914597,88,Vosges,44,Grand Est
88300,Barville,88036,48.3782063829,5.76910116308,88,Vosges,44,Grand Est
88120,Basse-sur-le-Rupt,88037,47.9864781279,6.76859733903,88,Vosges,44,Grand Est
88130,Battexey,88038,48.3894996662,6.1814174155,88,Vosges,44,Grand Est
88500,Baudricourt,88039,48.3097281212,6.05717256739,88,Vosges,44,Grand Est
88150,Bayecourt,88040,48.2705788508,6.49201473003,88,Vosges,44,Grand Est
88270,Bazegney,88041,48.2657609673,6.23085668637,88,Vosges,44,Grand Est
88700,Bazien,88042,48.4149166,6.67611556388,88,Vosges,44,Grand Est
88500,Bazoilles-et-Ménil,88043,48.2588753865,6.10357834209,88,Vosges,44,Grand Est
88300,Bazoilles-sur-Meuse,88044,48.3011735776,5.65035260146,88,Vosges,44,Grand Est
88300,Beaufremont,88045,48.2538106689,5.74644583545,88,Vosges,44,Grand Est
88600,Beauménil,88046,48.1718555594,6.72212832026,88,Vosges,44,Grand Est
88270,Begnécourt,88047,48.209918075,6.16460965145,88,Vosges,44,Grand Est
88370,Bellefontaine,88048,48.0103753572,6.46413016754,88,Vosges,44,Grand Est
88260,Belmont-lès-Darney,88049,48.0858034217,6.01460062165,88,Vosges,44,Grand Est
88600,Belmont-sur-Buttant,88050,48.2215096552,6.76849283806,88,Vosges,44,Grand Est
88800,Belmont-sur-Vair,88051,48.2590063678,5.9158647649,88,Vosges,44,Grand Est
88260,Belrupt,88052,48.0912515874,6.08965093071,88,Vosges,44,Grand Est
88210,Belval,88053,48.4086416787,7.07490269655,88,Vosges,44,Grand Est
88520,Bertrimoutier,88054,48.2646393514,7.06227289704,88,Vosges,44,Grand Est
88450,Bettegney-Saint-Brice,88055,48.3034515964,6.31437877151,88,Vosges,44,Grand Est
88500,Bettoncourt,88056,48.3416039082,6.16622647862,88,Vosges,44,Grand Est
88490,Le Beulay,88057,48.3044013418,7.06332114337,88,Vosges,44,Grand Est
88170,Biécourt,88058,48.3248866415,5.95360086649,88,Vosges,44,Grand Est
88430,Biffontaine,88059,48.2134810702,6.81492622288,88,Vosges,44,Grand Est
88500,Blémerey,88060,48.3578801926,6.04237392778,88,Vosges,44,Grand Est
88410,Bleurville,88061,48.0671041641,5.95653169115,88,Vosges,44,Grand Est
88320,Blevaincourt,88062,48.122704627,5.69226626633,88,Vosges,44,Grand Est
88270,Bocquegney,88063,48.220268825,6.3097147916,88,Vosges,44,Grand Est
88600,Bois-de-Champ,88064,48.2415730449,6.80358451732,88,Vosges,44,Grand Est
88260,Bonvillet,88065,48.1023210347,6.06320564561,88,Vosges,44,Grand Est
88500,Boulaincourt,88066,48.3722153205,6.08621386332,88,Vosges,44,Grand Est
88470,La Bourgonce,88068,48.3025993945,6.81104954686,88,Vosges,44,Grand Est
88270,Bouxières-aux-Bois,88069,48.2603726677,6.32068900232,88,Vosges,44,Grand Est
88130,Bouxurulles,88070,48.331186787,6.23165699645,88,Vosges,44,Grand Est
88270,Bouzemont,88071,48.2506946208,6.2399049237,88,Vosges,44,Grand Est
88130,Brantigny,88073,48.3463519489,6.27689245872,88,Vosges,44,Grand Est
88350,Brechainville,88074,48.3631682748,5.50625429901,88,Vosges,44,Grand Est
88250,La Bresse,88075,48.0185002514,6.92615548288,88,Vosges,44,Grand Est
88600,Brouvelieures,88076,48.2431644831,6.73071847115,88,Vosges,44,Grand Est
88700,Brû,88077,48.3537732863,6.6891785388,88,Vosges,44,Grand Est
88600,Bruyères,88078,48.2129348466,6.71603066311,88,Vosges,44,Grand Est
88140,Bulgnéville,88079,48.2103923658,5.84105562447,88,Vosges,44,Grand Est
88700,Bult,88080,48.2997463865,6.59680830924,88,Vosges,44,Grand Est
88540,Bussang,88081,47.8913024927,6.87663647751,88,Vosges,44,Grand Est
88110,Celles-sur-Plaine,88082,48.4499228234,6.96838114646,88,Vosges,44,Grand Est
88300,Certilleux,88083,48.3176635605,5.73569532999,88,Vosges,44,Grand Est
88130,Chamagne,88084,48.4085056939,6.29230922358,88,Vosges,44,Grand Est
88640,Champdray,88085,48.1281659319,6.75998154739,88,Vosges,44,Grand Est
88600,Champ-le-Duc,88086,48.1923697643,6.72962889202,88,Vosges,44,Grand Est
88000,Chantraine,88087,48.1667597776,6.41955760454,88,Vosges,44,Grand Est
88240,La Chapelle-aux-Bois,88088,48.0282401085,6.32319521959,88,Vosges,44,Grand Est
88240,La Chapelle-aux-Bois,88088,48.0282401085,6.32319521959,88,Vosges,44,Grand Est
88600,La Chapelle-devant-Bruyères,88089,48.178743233,6.80624772393,88,Vosges,44,Grand Est
88130,Charmes,88090,48.3848071988,6.31788990054,88,Vosges,44,Grand Est
88460,Charmois-devant-Bruyères,88091,48.1715459649,6.59203655593,88,Vosges,44,Grand Est
88270,Charmois-l'Orgueilleux,88092,48.0912574478,6.26183235463,88,Vosges,44,Grand Est
88210,Châtas,88093,48.3652872769,7.03771282338,88,Vosges,44,Grand Est
88330,Châtel-sur-Moselle,88094,48.3198523928,6.40067968782,88,Vosges,44,Grand Est
88170,Châtenois,88095,48.309318088,5.82646017052,88,Vosges,44,Grand Est
88170,Châtenois,88095,48.309318088,5.82646017052,88,Vosges,44,Grand Est
88410,Châtillon-sur-Saône,88096,47.9487239173,5.87799177631,88,Vosges,44,Grand Est
88500,Chauffecourt,88097,48.3335628199,6.15552797932,88,Vosges,44,Grand Est
88390,Chaumousey,88098,48.1734708065,6.33193477567,88,Vosges,44,Grand Est
88150,Chavelot,88099,48.2275024139,6.43045423076,88,Vosges,44,Grand Est
88500,Chef-Haut,88100,48.3537714974,6.0096060971,88,Vosges,44,Grand Est
88460,Cheniménil,88101,48.1372346109,6.59779908953,88,Vosges,44,Grand Est
88630,Chermisey,88102,48.4148753305,5.56909625806,88,Vosges,44,Grand Est
88270,Circourt,88103,48.249056578,6.28568512782,88,Vosges,44,Grand Est
88300,Circourt-sur-Mouzon,88104,48.3053639157,5.70211881967,88,Vosges,44,Grand Est
88410,Claudon,88105,48.0323668803,6.04405426553,88,Vosges,44,Grand Est
88230,Ban-sur-Meurthe-Clefcy,88106,48.1266851489,6.97520285406,88,Vosges,44,Grand Est
88230,Ban-sur-Meurthe-Clefcy,88106,48.1266851489,6.97520285406,88,Vosges,44,Grand Est
88630,Clérey-la-Côte,88107,48.4844162831,5.76197885517,88,Vosges,44,Grand Est
88240,Le Clerjus,88108,47.9756723942,6.33126246271,88,Vosges,44,Grand Est
88120,Cleurie,88109,48.0561974173,6.6745100442,88,Vosges,44,Grand Est
88700,Clézentaine,88110,48.4061376641,6.52855942576,88,Vosges,44,Grand Est
88100,Coinches,88111,48.244948169,7.02470695131,88,Vosges,44,Grand Est
88490,Combrimont,88113,48.2743557331,7.0756682175,88,Vosges,44,Grand Est
88140,Contrexéville,88114,48.1854408113,5.89357999879,88,Vosges,44,Grand Est
88430,Corcieux,88115,48.1672306852,6.88469743225,88,Vosges,44,Grand Est
88310,Cornimont,88116,47.9685491752,6.8653046202,88,Vosges,44,Grand Est
88170,Courcelles-sous-Châtenois,88117,48.3280700524,5.81600954433,88,Vosges,44,Grand Est
88630,Coussey,88118,48.4131072973,5.66796471132,88,Vosges,44,Grand Est
88140,Crainvilliers,88119,48.1478456269,5.83524764728,88,Vosges,44,Grand Est
88520,La Croix-aux-Mines,88120,48.2017053519,7.06097682719,88,Vosges,44,Grand Est
88330,Damas-aux-Bois,88121,48.3846738845,6.41607186665,88,Vosges,44,Grand Est
88270,Damas-et-Bettegney,88122,48.2131764478,6.26183705745,88,Vosges,44,Grand Est
88320,Damblain,88123,48.091128614,5.66870358714,88,Vosges,44,Grand Est
88260,Darney,88124,48.0781497355,6.05418895113,88,Vosges,44,Grand Est
88170,Darney-aux-Chênes,88125,48.283062153,5.81082852024,88,Vosges,44,Grand Est
88390,Darnieulles,88126,48.1974773569,6.33832716875,88,Vosges,44,Grand Est
88700,Deinvillers,88127,48.4125439347,6.56093261631,88,Vosges,44,Grand Est
88210,Denipaire,88128,48.3398168543,6.96189290978,88,Vosges,44,Grand Est
88270,Derbamont,88129,48.26687317,6.27162606216,88,Vosges,44,Grand Est
88600,Destord,88130,48.2735636446,6.6180368502,88,Vosges,44,Grand Est
88600,Deycimont,88131,48.1738809469,6.64106383013,88,Vosges,44,Grand Est
88000,Deyvillers,88132,48.1965304597,6.52329047209,88,Vosges,44,Grand Est
88000,Dignonville,88133,48.2431130672,6.49905182011,88,Vosges,44,Grand Est
88000,Dinozé,88134,48.1386457778,6.48137889563,88,Vosges,44,Grand Est
88460,Docelles,88135,48.1419104784,6.62527743986,88,Vosges,44,Grand Est
88000,Dogneville,88136,48.2215743919,6.4644885948,88,Vosges,44,Grand Est
88170,Dolaincourt,88137,48.3394348739,5.80990134614,88,Vosges,44,Grand Est
88260,Dombasle-devant-Darney,88138,48.127049377,6.07713965721,88,Vosges,44,Grand Est
88500,Dombasle-en-Xaintois,88139,48.3057351148,5.99353360159,88,Vosges,44,Grand Est
88140,Dombrot-le-Sec,88140,48.1427266138,5.89822258779,88,Vosges,44,Grand Est
88170,Dombrot-sur-Vair,88141,48.2650411994,5.89084030317,88,Vosges,44,Grand Est
88390,Domèvre-sur-Avière,88142,48.2221272112,6.38817916406,88,Vosges,44,Grand Est
88330,Domèvre-sur-Durbion,88143,48.290163391,6.4826501202,88,Vosges,44,Grand Est
88500,Domèvre-sous-Montfort,88144,48.2560865469,6.0742479826,88,Vosges,44,Grand Est
88600,Domfaing,88145,48.2408241172,6.75106532043,88,Vosges,44,Grand Est
88800,Domjulien,88146,48.2552201786,5.99477709505,88,Vosges,44,Grand Est
88800,Domjulien,88146,48.2552201786,5.99477709505,88,Vosges,44,Grand Est
88390,Dommartin-aux-Bois,88147,48.1502931822,6.28962914731,88,Vosges,44,Grand Est
88200,Dommartin-lès-Remiremont,88148,47.99107923,6.6482307377,88,Vosges,44,Grand Est
88260,Dommartin-lès-Vallois,88149,48.1537141172,6.08556703588,88,Vosges,44,Grand Est
88170,Dommartin-sur-Vraine,88150,48.3415797506,5.91405593469,88,Vosges,44,Grand Est
88270,Dompaire,88151,48.2260970826,6.20804680456,88,Vosges,44,Grand Est
88600,Dompierre,88152,48.2497287991,6.56736673982,88,Vosges,44,Grand Est
88700,Domptail,88153,48.4448145819,6.61620921538,88,Vosges,44,Grand Est
88630,Domrémy-la-Pucelle,88154,48.4404883955,5.65618746343,88,Vosges,44,Grand Est
88500,Domvallier,88155,48.3063425384,6.08048880292,88,Vosges,44,Grand Est
88700,Doncières,88156,48.391632256,6.63746992341,88,Vosges,44,Grand Est
88220,Dounoux,88157,48.1074042749,6.43956295343,88,Vosges,44,Grand Est
88510,Éloyes,88158,48.0931276197,6.62003407466,88,Vosges,44,Grand Est
88650,Entre-deux-Eaux,88159,48.2376801335,6.99965862371,88,Vosges,44,Grand Est
88000,Épinal,88160,48.1631202656,6.47989286928,88,Vosges,44,Grand Est
88260,Escles,88161,48.1179192154,6.17588466953,88,Vosges,44,Grand Est
88260,Esley,88162,48.1752203553,6.05828858575,88,Vosges,44,Grand Est
88130,Essegney,88163,48.3760416841,6.33310938156,88,Vosges,44,Grand Est
88500,Estrennes,88164,48.2597029699,6.05563322175,88,Vosges,44,Grand Est
88480,Étival-Clairefontaine,88165,48.3643386923,6.84394360336,88,Vosges,44,Grand Est
88450,Évaux-et-Ménil,88166,48.3237100807,6.30111306789,88,Vosges,44,Grand Est
88460,Faucompierre,88167,48.1402706744,6.66392055704,88,Vosges,44,Grand Est
88700,Fauconcourt,88168,48.3734058012,6.53727120074,88,Vosges,44,Grand Est
88600,Fays,88169,48.196859172,6.66860089142,88,Vosges,44,Grand Est
88360,Ferdrupt,88170,47.9111858178,6.71995195157,88,Vosges,44,Grand Est
88410,Fignévelle,88171,47.9832319597,5.91115278832,88,Vosges,44,Grand Est
88600,Fiménil,88172,48.1749157278,6.70786220196,88,Vosges,44,Grand Est
88130,Florémont,88173,48.3711842511,6.25282761176,88,Vosges,44,Grand Est
88390,Fomerey,88174,48.2182731886,6.34379031383,88,Vosges,44,Grand Est
88600,Fontenay,88175,48.2177866,6.59104686001,88,Vosges,44,Grand Est
88240,Fontenoy-le-Château,88176,47.9788627789,6.20625008119,88,Vosges,44,Grand Est
88240,Fontenoy-le-Château,88176,47.9788627789,6.20625008119,88,Vosges,44,Grand Est
88530,La Forge,88177,48.0704873516,6.71938444545,88,Vosges,44,Grand Est
88390,Les Forges,88178,48.1741009387,6.39516848095,88,Vosges,44,Grand Est
88320,Fouchécourt,88179,48.0052492177,5.85929939461,88,Vosges,44,Grand Est
88320,Frain,88180,48.0826848096,5.88107000168,88,Vosges,44,Grand Est
88230,Fraize,88181,48.1863177255,7.0180107121,88,Vosges,44,Grand Est
88490,Frapelle,88182,48.2948095294,7.05288854277,88,Vosges,44,Grand Est
88630,Frebécourt,88183,48.3841915094,5.67002519019,88,Vosges,44,Grand Est
88600,Fremifontaine,88184,48.261203018,6.70068031913,88,Vosges,44,Grand Est
88500,Frenelle-la-Grande,88185,48.352787817,6.09166022129,88,Vosges,44,Grand Est
88500,Frenelle-la-Petite,88186,48.3497634431,6.06246053491,88,Vosges,44,Grand Est
88270,Frénois,88187,48.1852875824,6.12323328495,88,Vosges,44,Grand Est
88160,Fresse-sur-Moselle,88188,47.8718454361,6.8055791741,88,Vosges,44,Grand Est
88350,Fréville,88189,48.3260427587,5.62319879925,88,Vosges,44,Grand Est
88440,Frizon,88190,48.2855591767,6.35372827024,88,Vosges,44,Grand Est
88270,Gelvécourt-et-Adompt,88192,48.2008667754,6.17865808407,88,Vosges,44,Grand Est
88270,Gelvécourt-et-Adompt,88192,48.2008667754,6.17865808407,88,Vosges,44,Grand Est
88520,Gemaingoutte,88193,48.2455359961,7.1099105349,88,Vosges,44,Grand Est
88170,Gemmelaincourt,88194,48.2742122102,5.96709778619,88,Vosges,44,Grand Est
88140,Gendreville,88195,48.2354061751,5.71584808429,88,Vosges,44,Grand Est
88400,Gérardmer,88196,48.0653057669,6.85912240068,88,Vosges,44,Grand Est
88120,Gerbamont,88197,48.0034015569,6.76897818447,88,Vosges,44,Grand Est
88430,Gerbépal,88198,48.1306977983,6.9210025294,88,Vosges,44,Grand Est
88320,Gignéville,88199,48.1123719506,5.91797417258,88,Vosges,44,Grand Est
88390,Gigney,88200,48.2302000003,6.33437729864,88,Vosges,44,Grand Est
88390,Girancourt,88201,48.1469425491,6.32699648339,88,Vosges,44,Grand Est
88500,Gircourt-lès-Viéville,88202,48.3405324074,6.19209092898,88,Vosges,44,Grand Est
88600,Girecourt-sur-Durbion,88203,48.2483163554,6.59863899407,88,Vosges,44,Grand Est
88340,Girmont-Val-d'Ajol,88205,47.9501646541,6.56784449876,88,Vosges,44,Grand Est
88170,Gironcourt-sur-Vraine,88206,48.3033912981,5.93124486006,88,Vosges,44,Grand Est
88410,Godoncourt,88208,47.9972274946,5.93385769544,88,Vosges,44,Grand Est
88190,Golbey,88209,48.2002428602,6.42545128144,88,Vosges,44,Grand Est
88270,Gorhey,88210,48.1895575108,6.28833364652,88,Vosges,44,Grand Est
88350,Grand,88212,48.3930669369,5.47818498958,88,Vosges,44,Grand Est
88490,La Grande-Fosse,88213,48.3411124311,7.07741300394,88,Vosges,44,Grand Est
88240,Grandrupt-de-Bains,88214,48.0636070991,6.17968670773,88,Vosges,44,Grand Est
88210,Grandrupt,88215,48.3669519771,7.06206760711,88,Vosges,44,Grand Est
88600,Grandvillers,88216,48.23660603,6.6688268877,88,Vosges,44,Grand Est
88640,Granges-Aumontzey,88218,48.127602766,6.81014946226,88,Vosges,44,Grand Est
88640,Granges-Aumontzey,88218,48.127602766,6.81014946226,88,Vosges,44,Grand Est
88630,Greux,88219,48.4598585275,5.6715322297,88,Vosges,44,Grand Est
88410,Grignoncourt,88220,47.9603456501,5.90603737866,88,Vosges,44,Grand Est
88240,Gruey-lès-Surance,88221,48.033984929,6.16990695895,88,Vosges,44,Grand Est
88600,Gugnécourt,88222,48.2477055814,6.62283113618,88,Vosges,44,Grand Est
88450,Gugney-aux-Aulx,88223,48.2996214429,6.27117773923,88,Vosges,44,Grand Est
88330,Hadigny-les-Verrières,88224,48.3219668732,6.4778869001,88,Vosges,44,Grand Est
88220,Hadol,88225,48.0819790243,6.45579415214,88,Vosges,44,Grand Est
88270,Hagécourt,88226,48.2291705541,6.15725916323,88,Vosges,44,Grand Est
88300,Hagnéville-et-Roncourt,88227,48.2462613874,5.79111153508,88,Vosges,44,Grand Est
88300,Hagnéville-et-Roncourt,88227,48.2462613874,5.79111153508,88,Vosges,44,Grand Est
88330,Haillainville,88228,48.3939828831,6.49311137995,88,Vosges,44,Grand Est
88300,Harchéchamp,88229,48.4051693044,5.80121835307,88,Vosges,44,Grand Est
88700,Hardancourt,88230,48.3793075457,6.56231179534,88,Vosges,44,Grand Est
88800,Haréville,88231,48.2037286203,6.01663834023,88,Vosges,44,Grand Est
88300,Harmonville,88232,48.464571091,5.87162601143,88,Vosges,44,Grand Est
88270,Harol,88233,48.1441724953,6.24781667111,88,Vosges,44,Grand Est
88240,Harsault,88234,48.0493875654,6.24386739803,88,Vosges,44,Grand Est
88240,Harsault,88234,48.0493875654,6.24386739803,88,Vosges,44,Grand Est
88240,Harsault,88234,48.0493875654,6.24386739803,88,Vosges,44,Grand Est
88240,Hautmougey,88235,48.0263697175,6.23594144044,88,Vosges,44,Grand Est
88240,La Haye,88236,48.0622716294,6.20516802139,88,Vosges,44,Grand Est
88270,Hennecourt,88237,48.2107215683,6.28992434859,88,Vosges,44,Grand Est
88260,Hennezel,88238,48.051849427,6.11266975905,88,Vosges,44,Grand Est
88130,Hergugney,88239,48.3902080411,6.2093192268,88,Vosges,44,Grand Est
88600,Herpelmont,88240,48.1645481826,6.73252039852,88,Vosges,44,Grand Est
88170,Houécourt,88241,48.2930928111,5.90276215713,88,Vosges,44,Grand Est
88300,Houéville,88242,48.3700796834,5.80595939885,88,Vosges,44,Grand Est
88700,Housseras,88243,48.308084237,6.73540332376,88,Vosges,44,Grand Est
88430,La Houssière,88244,48.2051817248,6.86143996065,88,Vosges,44,Grand Est
88210,Hurbache,88245,48.3466578384,6.93090895956,88,Vosges,44,Grand Est
88500,Hymont,88246,48.2640115227,6.13751849578,88,Vosges,44,Grand Est
88150,Igney,88247,48.276319758,6.39000589897,88,Vosges,44,Grand Est
88320,Isches,88248,48.0173921353,5.82091215963,88,Vosges,44,Grand Est
88300,Jainvillotte,88249,48.2594304053,5.70223863871,88,Vosges,44,Grand Est
88550,Jarménil,88250,48.1143669208,6.59331561157,88,Vosges,44,Grand Est
88700,Jeanménil,88251,48.3307687041,6.71818019629,88,Vosges,44,Grand Est
88260,Jésonville,88252,48.126377839,6.11393136453,88,Vosges,44,Grand Est
88000,Jeuxey,88253,48.200587727,6.49007507177,88,Vosges,44,Grand Est
88500,Jorxey,88254,48.303577564,6.23596280086,88,Vosges,44,Grand Est
88630,Jubainville,88255,48.4578190755,5.74949655029,88,Vosges,44,Grand Est
88640,Jussarupt,88256,48.1559833004,6.74946475132,88,Vosges,44,Grand Est
88500,Juvaincourt,88257,48.3316459631,6.06321133757,88,Vosges,44,Grand Est
88320,Lamarche,88258,48.0624124786,5.77771959869,88,Vosges,44,Grand Est
88300,Landaville,88259,48.2828814687,5.74689524585,88,Vosges,44,Grand Est
88130,Langley,88260,48.3599654321,6.33168687853,88,Vosges,44,Grand Est
88600,Laval-sur-Vologne,88261,48.1965616078,6.69279704432,88,Vosges,44,Grand Est
88600,Laveline-devant-Bruyères,88262,48.1852298177,6.75828843679,88,Vosges,44,Grand Est
88640,Laveline-du-Houx,88263,48.1394463319,6.70838299375,88,Vosges,44,Grand Est
88270,Légéville-et-Bonfays,88264,48.1866029628,6.15336139475,88,Vosges,44,Grand Est
88300,Lemmecourt,88265,48.2636413902,5.73237626549,88,Vosges,44,Grand Est
88600,Lépanges-sur-Vologne,88266,48.1792216625,6.66672756752,88,Vosges,44,Grand Est
88260,Lerrain,88267,48.1334408812,6.1445531008,88,Vosges,44,Grand Est
88490,Lesseux,88268,48.2821061489,7.08613438713,88,Vosges,44,Grand Est
88400,Liézey,88269,48.0953821973,6.80125032702,88,Vosges,44,Grand Est
88350,Liffol-le-Grand,88270,48.3192155275,5.57551328055,88,Vosges,44,Grand Est
88800,Lignéville,88271,48.1635558918,5.95344174382,88,Vosges,44,Grand Est
88410,Lironcourt,88272,47.9710608513,5.87763408674,88,Vosges,44,Grand Est
88000,Longchamp,88273,48.2179595482,6.52465872608,88,Vosges,44,Grand Est
88170,Longchamp-sous-Châtenois,88274,48.2866022286,5.83553689321,88,Vosges,44,Grand Est
88490,Lubine,88275,48.3176823306,7.16688865915,88,Vosges,44,Grand Est
88490,Lusse,88276,48.28922256,7.12769332056,88,Vosges,44,Grand Est
88110,Luvigny,88277,48.4980673357,7.07712772937,88,Vosges,44,Grand Est
88170,Maconcourt,88278,48.3621746967,5.93892201857,88,Vosges,44,Grand Est
88270,Madecourt,88279,48.239342474,6.11505012899,88,Vosges,44,Grand Est
88450,Madegney,88280,48.2854598939,6.28777865457,88,Vosges,44,Grand Est
88270,Madonne-et-Lamerey,88281,48.2260937024,6.24298966238,88,Vosges,44,Grand Est
88140,Malaincourt,88283,48.2246104086,5.76671107877,88,Vosges,44,Grand Est
88650,Mandray,88284,48.2136820328,7.00286781313,88,Vosges,44,Grand Est
88800,Mandres-sur-Vair,88285,48.221407533,5.88533867624,88,Vosges,44,Grand Est
88130,Marainville-sur-Madon,88286,48.3969659004,6.16268175048,88,Vosges,44,Grand Est
88320,Marey,88287,48.1032737559,5.90705245577,88,Vosges,44,Grand Est
88270,Maroncourt,88288,48.2463375996,6.16356949078,88,Vosges,44,Grand Est
88320,Martigny-les-Bains,88289,48.1103965406,5.81812933203,88,Vosges,44,Grand Est
88300,Martigny-les-Gerbonvaux,88290,48.4468151496,5.79362450628,88,Vosges,44,Grand Est
88410,Martinvelle,88291,47.9903283135,6.00645786429,88,Vosges,44,Grand Est
88500,Mattaincourt,88292,48.2777683116,6.1280387799,88,Vosges,44,Grand Est
88630,Maxey-sur-Meuse,88293,48.4490229482,5.71682995945,88,Vosges,44,Grand Est
88150,Mazeley,88294,48.2468678999,6.34350665623,88,Vosges,44,Grand Est
88500,Mazirot,88295,48.3210257674,6.15641355317,88,Vosges,44,Grand Est
88140,Médonville,88296,48.2150854972,5.73452530461,88,Vosges,44,Grand Est
88600,Méménil,88297,48.209159964,6.61588245016,88,Vosges,44,Grand Est
88700,Ménarmont,88298,48.4181626654,6.64903014535,88,Vosges,44,Grand Est
88500,Ménil-en-Xaintois,88299,48.3027401506,5.97315674215,88,Vosges,44,Grand Est
88210,Ménil-de-Senones,88300,48.3750069219,6.99707479761,88,Vosges,44,Grand Est
88700,Ménil-sur-Belvitte,88301,48.3838870816,6.69616124594,88,Vosges,44,Grand Est
88160,Le Ménil,88302,47.9140118322,6.81585715866,88,Vosges,44,Grand Est
88630,Midrevaux,88303,48.3882114046,5.58565024732,88,Vosges,44,Grand Est
88500,Mirecourt,88304,48.2935312144,6.12032421472,88,Vosges,44,Grand Est
88630,Moncel-sur-Vair,88305,48.4246422681,5.70427543116,88,Vosges,44,Grand Est
88210,Le Mont,88306,48.4096696255,7.02450086631,88,Vosges,44,Grand Est
88320,Mont-lès-Lamarche,88307,48.0239239914,5.79475524038,88,Vosges,44,Grand Est
88300,Mont-lès-Neufchâteau,88308,48.3527617859,5.64259267987,88,Vosges,44,Grand Est
88800,Monthureux-le-Sec,88309,48.1678786007,6.02913581296,88,Vosges,44,Grand Est
88410,Monthureux-sur-Saône,88310,48.0275487639,5.96711970702,88,Vosges,44,Grand Est
88240,Montmotier,88311,47.980174233,6.17363350663,88,Vosges,44,Grand Est
88170,Morelmaison,88312,48.3211524377,5.91591541641,88,Vosges,44,Grand Est
88330,Moriville,88313,48.3473450165,6.41821065495,88,Vosges,44,Grand Est
88320,Morizécourt,88314,48.0718872896,5.85844834425,88,Vosges,44,Grand Est
88600,Mortagne,88315,48.2741321601,6.79654370715,88,Vosges,44,Grand Est
88140,Morville,88316,48.2347546949,5.79472191903,88,Vosges,44,Grand Est
88210,Moussey,88317,48.4484687555,7.06149660665,88,Vosges,44,Grand Est
88700,Moyemont,88318,48.3446679064,6.54438076888,88,Vosges,44,Grand Est
88420,Moyenmoutier,88319,48.3849583082,6.91756486753,88,Vosges,44,Grand Est
88100,Nayemont-les-Fosses,88320,48.2978194425,7.00799607343,88,Vosges,44,Grand Est
88300,Neufchâteau,88321,48.3565023559,5.69131913979,88,Vosges,44,Grand Est
88600,La Neuveville-devant-Lépanges,88322,48.1537248949,6.66634796718,88,Vosges,44,Grand Est
88600,La Neuveville-devant-Lépanges,88322,48.1537248949,6.66634796718,88,Vosges,44,Grand Est
88600,La Neuveville-devant-Lépanges,88322,48.1537248949,6.66634796718,88,Vosges,44,Grand Est
88170,La Neuveville-sous-Châtenois,88324,48.2864760642,5.87204084332,88,Vosges,44,Grand Est
88800,La Neuveville-sous-Montfort,88325,48.2291302196,6.01738942152,88,Vosges,44,Grand Est
